website_id,category,issue_rank,wcag_sc,page_id,page_url
W18,tangan,2,2.4.4,P088,https://dinsosntbpemprov.com/tata-cara-permohonan-pengajuan-informasi-dan-permohonan-keberatan/
W18,tangan,2,2.4.4,P089,https://dinsosntbpemprov.com/tata-cara-permohonan-pengajuan-informasi-dan-permohonan-keberatan/
W18,tangan,2,2.4.4,P090,https://dinsosntbpemprov.com/
W18,tangan,3,1.1.1,P086,https://dinsosntbpemprov.com/
W18,tangan,3,1.1.1,P090,https://dinsosntbpemprov.com/
W19,melihat,1,4.1.2,P091,https://dinsos.nttprov.go.id/
W19,melihat,1,4.1.2,P092,https://dinsos.nttprov.go.id/profil-dinas
W19,melihat,1,4.1.2,P093,https://dinsos.nttprov.go.id/layanan/pengaduan
W19,melihat,1,4.1.2,P094,https://dinsos.nttprov.go.id/berita
W19,melihat,1,4.1.2,P095,https://dinsos.nttprov.go.id/kontak
W19,melihat,2,1.4.3,P091,https://dinsos.nttprov.go.id/
W19,melihat,2,1.4.3,P092,https://dinsos.nttprov.go.id/profil-dinas
W19,melihat,2,1.4.3,P093,https://dinsos.nttprov.go.id/layanan/pengaduan
W19,melihat,2,1.4.3,P094,https://dinsos.nttprov.go.id/berita
W19,melihat,2,1.4.3,P095,https://dinsos.nttprov.go.id/kontak
W19,melihat,3,2.4.4,P091,https://dinsos.nttprov.go.id/
W19,melihat,3,2.4.4,P092,https://dinsos.nttprov.go.id/profil-dinas
W19,melihat,3,2.4.4,P093,https://dinsos.nttprov.go.id/layanan/pengaduan
W19,melihat,3,2.4.4,P094,https://dinsos.nttprov.go.id/berita
W19,melihat,3,2.4.4,P095,https://dinsos.nttprov.go.id/kontak
W19,tangan,1,4.1.2,P091,https://dinsos.nttprov.go.id/
W19,tangan,1,4.1.2,P092,https://dinsos.nttprov.go.id/profil-dinas
W19,tangan,1,4.1.2,P093,https://dinsos.nttprov.go.id/layanan/pengaduan
W19,tangan,1,4.1.2,P094,https://dinsos.nttprov.go.id/berita
W19,tangan,1,4.1.2,P095,https://dinsos.nttprov.go.id/kontak
W19,tangan,2,2.4.4,P091,https://dinsos.nttprov.go.id/
W19,tangan,2,2.4.4,P092,https://dinsos.nttprov.go.id/profil-dinas
W19,tangan,2,2.4.4,P093,https://dinsos.nttprov.go.id/layanan/pengaduan
W19,tangan,2,2.4.4,P094,https://dinsos.nttprov.go.id/berita
W19,tangan,2,2.4.4,P095,https://dinsos.nttprov.go.id/kontak
W20,melihat,1,1.4.3,P096,https://dinsos.kalbarprov.go.id/
W20,melihat,1,1.4.3,P097,https://dinsos.kalbarprov.go.id/profil/struktur-organisasi/
W20,melihat,1,1.4.3,P098,https://dinsos.kalbarprov.go.id/infografis/perbaiki-layanan-publik/
W20,melihat,1,1.4.3,P099,https://dinsos.kalbarprov.go.id/berita
W20,melihat,1,1.4.3,P100,https://dinsos.kalbarprov.go.id/hubungi-kami
W20,melihat,2,4.1.2,P096,https://dinsos.kalbarprov.go.id/
W20,melihat,2,4.1.2,P097,https://dinsos.kalbarprov.go.id/profil/struktur-organisasi/
W20,melihat,2,4.1.2,P098,https://dinsos.kalbarprov.go.id/infografis/perbaiki-layanan-publik/
W20,melihat,2,4.1.2,P099,https://dinsos.kalbarprov.go.id/berita
W20,melihat,2,4.1.2,P100,https://dinsos.kalbarprov.go.id/hubungi-kami
W20,melihat,3,1.1.1,P097,https://dinsos.kalbarprov.go.id/profil/struktur-organisasi/
W20,tangan,1,4.1.2,P096,https://dinsos.kalbarprov.go.id/
W20,tangan,1,4.1.2,P097,https://dinsos.kalbarprov.go.id/profil/struktur-organisasi/
W20,tangan,1,4.1.2,P098,https://dinsos.kalbarprov.go.id/infografis/perbaiki-layanan-publik/
W20,tangan,1,4.1.2,P099,https://dinsos.kalbarprov.go.id/berita
W20,tangan,1,4.1.2,P100,https://dinsos.kalbarprov.go.id/hubungi-kami
W20,tangan,2,1.1.1,P097,https://dinsos.kalbarprov.go.id/profil/struktur-organisasi/
W21,melihat,1,1.4.3,P101,https://dinsos.kalteng.go.id/
W21,melihat,1,1.4.3,P102,https://dinsos.kalteng.go.id/tentang/visi
W21,melihat,1,1.4.3,P103,https://dinsos.kalteng.go.id/pelayanan/pmks
W21,melihat,1,1.4.3,P104,https://dinsos.kalteng.go.id/kabar/kategori/artikel
W21,melihat,1,1.4.3,P105,https://dinsos.kalteng.go.id/kontak-kami
W21,melihat,2,2.4.4,P101,https://dinsos.kalteng.go.id/
W21,melihat,2,2.4.4,P102,https://dinsos.kalteng.go.id/tentang/visi
W21,melihat,2,2.4.4,P103,https://dinsos.kalteng.go.id/pelayanan/pmks
W21,melihat,2,2.4.4,P104,https://dinsos.kalteng.go.id/kabar/kategori/artikel
W21,melihat,2,2.4.4,P105,https://dinsos.kalteng.go.id/kontak-kami
W21,melihat,3,4.1.2,P101,https://dinsos.kalteng.go.id/
W21,melihat,3,4.1.2,P102,https://dinsos.kalteng.go.id/tentang/visi
W21,melihat,3,4.1.2,P103,https://dinsos.kalteng.go.id/pelayanan/pmks
W21,melihat,3,4.1.2,P104,https://dinsos.kalteng.go.id/kabar/kategori/artikel
W21,melihat,3,4.1.2,P105,https://dinsos.kalteng.go.id/kontak-kami
W21,tangan,1,4.1.2,P101,https://dinsos.kalteng.go.id/
W21,tangan,1,4.1.2,P102,https://dinsos.kalteng.go.id/tentang/visi
W21,tangan,1,4.1.2,P103,https://dinsos.kalteng.go.id/pelayanan/pmks
W21,tangan,1,4.1.2,P104,https://dinsos.kalteng.go.id/kabar/kategori/artikel
W21,tangan,1,4.1.2,P105,https://dinsos.kalteng.go.id/kontak-kami
W21,tangan,2,2.4.4,P101,https://dinsos.kalteng.go.id/
W21,tangan,2,2.4.4,P102,https://dinsos.kalteng.go.id/tentang/visi
W21,tangan,2,2.4.4,P103,https://dinsos.kalteng.go.id/pelayanan/pmks
W21,tangan,2,2.4.4,P104,https://dinsos.kalteng.go.id/kabar/kategori/artikel
W21,tangan,2,2.4.4,P105,https://dinsos.kalteng.go.id/kontak-kami
W21,tangan,3,1.3.1,P103,https://dinsos.kalteng.go.id/pelayanan/pmks
W22,melihat,1,1.4.3,P106,https://dinsos.kalselprov.go.id/
W22,melihat,1,1.4.3,P107,https://dinsos.kalselprov.go.id/user/profil/VISI-DAN-MISI
W22,melihat,1,1.4.3,P108,https://dinsos.kalselprov.go.id/user/layanan/Pengangkatan-Anak
W22,melihat,1,1.4.3,P109,https://dinsos.kalselprov.go.id/user/berita?page=1
W22,melihat,1,1.4.3,P110,https://dinsos.kalselprov.go.id/user/kontak
W22,melihat,2,4.1.2,P106,https://dinsos.kalselprov.go.id/
W22,melihat,2,4.1.2,P107,https://dinsos.kalselprov.go.id/user/profil/VISI-DAN-MISI
W22,melihat,2,4.1.2,P108,https://dinsos.kalselprov.go.id/user/layanan/Pengangkatan-Anak
W22,melihat,2,4.1.2,P109,https://dinsos.kalselprov.go.id/user/berita?page=1
W22,melihat,2,4.1.2,P110,https://dinsos.kalselprov.go.id/user/kontak
W22,melihat,3,2.4.4,P106,https://dinsos.kalselprov.go.id/
W22,melihat,3,2.4.4,P107,https://dinsos.kalselprov.go.id/user/profil/VISI-DAN-MISI
W22,melihat,3,2.4.4,P108,https://dinsos.kalselprov.go.id/user/layanan/Pengangkatan-Anak
W22,melihat,3,2.4.4,P109,https://dinsos.kalselprov.go.id/user/berita?page=1
W22,melihat,3,2.4.4,P110,https://dinsos.kalselprov.go.id/user/kontak
W22,tangan,1,4.1.2,P106,https://dinsos.kalselprov.go.id/
W22,tangan,1,4.1.2,P107,https://dinsos.kalselprov.go.id/user/profil/VISI-DAN-MISI
W22,tangan,1,4.1.2,P108,https://dinsos.kalselprov.go.id/user/layanan/Pengangkatan-Anak
W22,tangan,1,4.1.2,P109,https://dinsos.kalselprov.go.id/user/berita?page=1
W22,tangan,1,4.1.2,P110,https://dinsos.kalselprov.go.id/user/kontak
W22,tangan,2,2.4.4,P106,https://dinsos.kalselprov.go.id/
W22,tangan,2,2.4.4,P107,https://dinsos.kalselprov.go.id/user/profil/VISI-DAN-MISI
W22,tangan,2,2.4.4,P108,https://dinsos.kalselprov.go.id/user/layanan/Pengangkatan-Anak
W22,tangan,2,2.4.4,P109,https://dinsos.kalselprov.go.id/user/berita?page=1
W22,tangan,2,2.4.4,P110,https://dinsos.kalselprov.go.id/user/kontak
W23,melihat,1,1.4.3,P112,https://dinsos.kaltimprov.go.id/profil-dinsos
W23,melihat,1,1.4.3,P113,https://dinsos.kaltimprov.go.id/maklumat-pelayanan-2
W23,melihat,1,1.4.3,P114,https://dinsos.kaltimprov.go.id/berita
W23,melihat,2,2.4.4,P111,https://dinsos.kaltimprov.go.id/
W23,melihat,2,2.4.4,P112,https://dinsos.kaltimprov.go.id/profil-dinsos
W23,melihat,2,2.4.4,P113,https://dinsos.kaltimprov.go.id/maklumat-pelayanan-2
W23,melihat,2,2.4.4,P114,https://dinsos.kaltimprov.go.id/berita
W23,melihat,2,2.4.4,P115,https://dinsos.kaltimprov.go.id/kontak
W23,melihat,3,4.1.2,P111,https://dinsos.kaltimprov.go.id/
W23,melihat,3,4.1.2,P112,https://dinsos.kaltimprov.go.id/profil-dinsos
W23,melihat,3,4.1.2,P113,https://dinsos.kaltimprov.go.id/maklumat-pelayanan-2
W23,melihat,3,4.1.2,P114,https://dinsos.kaltimprov.go.id/berita
W23,melihat,3,4.1.2,P115,https://dinsos.kaltimprov.go.id/kontak
W23,tangan,1,4.1.2,P111,https://dinsos.kaltimprov.go.id/
W23,tangan,1,4.1.2,P112,https://dinsos.kaltimprov.go.id/profil-dinsos
W23,tangan,1,4.1.2,P113,https://dinsos.kaltimprov.go.id/maklumat-pelayanan-2
W23,tangan,1,4.1.2,P114,https://dinsos.kaltimprov.go.id/berita
W23,tangan,1,4.1.2,P115,https://dinsos.kaltimprov.go.id/kontak
W23,tangan,2,2.4.4,P111,https://dinsos.kaltimprov.go.id/
W23,tangan,2,2.4.4,P112,https://dinsos.kaltimprov.go.id/profil-dinsos
W23,tangan,2,2.4.4,P113,https://dinsos.kaltimprov.go.id/maklumat-pelayanan-2
W23,tangan,2,2.4.4,P114,https://dinsos.kaltimprov.go.id/berita
W23,tangan,2,2.4.4,P115,https://dinsos.kaltimprov.go.id/kontak
W23,tangan,3,1.1.1,P112,https://dinsos.kaltimprov.go.id/profil-dinsos
W23,tangan,3,1.1.1,P113,https://dinsos.kaltimprov.go.id/maklumat-pelayanan-2
W24,melihat,1,3.1.1,P116,https://dinsos.kaltaraprov.go.id/
W24,melihat,1,3.1.1,P117,https://dinsos.kaltaraprov.go.id/Profil
W24,melihat,1,3.1.1,P118,https://dinsos.kaltaraprov.go.id/pelayanan-pengaduan/
W24,melihat,1,3.1.1,P119,https://dinsos.kaltaraprov.go.id/elementor-6083
W24,melihat,1,3.1.1,P120,https://dinsos.kaltaraprov.go.id/pelayanan-pengaduan/
W25,melihat,1,1.4.3,P121,https://sulutprov.go.id
W25,melihat,1,1.4.3,P123,https://sulutprov.go.id/press-release/gubernur-yulius-pastikan-negara-hadir-bantuan-untuk-korban-kebakaran-asgap-pakowa-disalurkan
W25,melihat,1,1.4.3,P124,https://sulutprov.go.id/berita
W25,melihat,2,4.1.2,P121,https://sulutprov.go.id
W25,melihat,2,4.1.2,P122,https://sulutprov.go.id/profil
W25,melihat,2,4.1.2,P123,https://sulutprov.go.id/press-release/gubernur-yulius-pastikan-negara-hadir-bantuan-untuk-korban-kebakaran-asgap-pakowa-disalurkan
W25,melihat,2,4.1.2,P124,https://sulutprov.go.id/berita
W25,melihat,2,4.1.2,P125,https://sulutprov.go.id/profil
W25,melihat,3,2.4.4,P121,https://sulutprov.go.id
W25,melihat,3,2.4.4,P122,https://sulutprov.go.id/profil
W25,melihat,3,2.4.4,P123,https://sulutprov.go.id/press-release/gubernur-yulius-pastikan-negara-hadir-bantuan-untuk-korban-kebakaran-asgap-pakowa-disalurkan
W25,melihat,3,2.4.4,P124,https://sulutprov.go.id/berita
W25,melihat,3,2.4.4,P125,https://sulutprov.go.id/profil
W25,tangan,1,4.1.2,P121,https://sulutprov.go.id
W25,tangan,1,4.1.2,P122,https://sulutprov.go.id/profil
W25,tangan,1,4.1.2,P123,https://sulutprov.go.id/press-release/gubernur-yulius-pastikan-negara-hadir-bantuan-untuk-korban-kebakaran-asgap-pakowa-disalurkan
W25,tangan,1,4.1.2,P124,https://sulutprov.go.id/berita
W25,tangan,1,4.1.2,P125,https://sulutprov.go.id/profil
W25,tangan,2,2.4.4,P121,https://sulutprov.go.id
W25,tangan,2,2.4.4,P122,https://sulutprov.go.id/profil
W25,tangan,2,2.4.4,P123,https://sulutprov.go.id/press-release/gubernur-yulius-pastikan-negara-hadir-bantuan-untuk-korban-kebakaran-asgap-pakowa-disalurkan
W25,tangan,2,2.4.4,P124,https://sulutprov.go.id/berita
W25,tangan,2,2.4.4,P125,https://sulutprov.go.id/profil
W25,tangan,3,1.1.1,P122,https://sulutprov.go.id/profil
W25,tangan,3,1.1.1,P125,https://sulutprov.go.id/profil
W27,melihat,1,4.1.2,P131,https://dinsossulselpemprov.com/
W27,melihat,1,4.1.2,P132,https://dinsossulselpemprov.com/profile/
W27,melihat,1,4.1.2,P133,https://dinsossulselpemprov.com/tata-cara-permohonan-pengajuan-informasi-dan-permohonan-keberatan/
W27,melihat,1,4.1.2,P134,https://dinsossulselpemprov.com/tata-cara-permohonan-pengajuan-informasi-dan-permohonan-keberatan/
W27,melihat,2,2.4.4,P131,https://dinsossulselpemprov.com/
W27,melihat,2,2.4.4,P132,https://dinsossulselpemprov.com/profile/
W27,melihat,2,2.4.4,P133,https://dinsossulselpemprov.com/tata-cara-permohonan-pengajuan-informasi-dan-permohonan-keberatan/
W27,melihat,2,2.4.4,P134,https://dinsossulselpemprov.com/tata-cara-permohonan-pengajuan-informasi-dan-permohonan-keberatan/
W27,melihat,3,1.1.1,P131,https://dinsossulselpemprov.com/
W27,tangan,1,4.1.2,P131,https://dinsossulselpemprov.com/
W27,tangan,1,4.1.2,P132,https://dinsossulselpemprov.com/profile/
W27,tangan,1,4.1.2,P133,https://dinsossulselpemprov.com/tata-cara-permohonan-pengajuan-informasi-dan-permohonan-keberatan/
W27,tangan,1,4.1.2,P134,https://dinsossulselpemprov.com/tata-cara-permohonan-pengajuan-informasi-dan-permohonan-keberatan/
W27,tangan,2,2.4.4,P131,https://dinsossulselpemprov.com/
W27,tangan,2,2.4.4,P132,https://dinsossulselpemprov.com/profile/
W27,tangan,2,2.4.4,P133,https://dinsossulselpemprov.com/tata-cara-permohonan-pengajuan-informasi-dan-permohonan-keberatan/
W27,tangan,2,2.4.4,P134,https://dinsossulselpemprov.com/tata-cara-permohonan-pengajuan-informasi-dan-permohonan-keberatan/
W27,tangan,3,1.1.1,P131,https://dinsossulselpemprov.com/
W29,melihat,1,1.4.3,P141,https://dinsos.gorontaloprov.go.id/
W29,melihat,1,1.4.3,P142,https://dinsos.gorontaloprov.go.id/struktur-organisasi-dinsos-dukcapil-provgorontalo-th-2025
W29,melihat,1,1.4.3,P145,https://dinsos.gorontaloprov.go.id/
W29,melihat,2,4.1.2,P141,https://dinsos.gorontaloprov.go.id/
W29,melihat,2,4.1.2,P142,https://dinsos.gorontaloprov.go.id/struktur-organisasi-dinsos-dukcapil-provgorontalo-th-2025
W29,melihat,2,4.1.2,P143,https://dinsos.gorontaloprov.go.id/layanan
W29,melihat,2,4.1.2,P144,https://dinsos.gorontaloprov.go.id/berita
W29,melihat,2,4.1.2,P145,https://dinsos.gorontaloprov.go.id/
W29,melihat,3,2.4.4,P141,https://dinsos.gorontaloprov.go.id/
W29,melihat,3,2.4.4,P142,https://dinsos.gorontaloprov.go.id/struktur-organisasi-dinsos-dukcapil-provgorontalo-th-2025
W29,melihat,3,2.4.4,P143,https://dinsos.gorontaloprov.go.id/layanan
W29,melihat,3,2.4.4,P144,https://dinsos.gorontaloprov.go.id/berita
W29,melihat,3,2.4.4,P145,https://dinsos.gorontaloprov.go.id/
W29,tangan,1,4.1.2,P141,https://dinsos.gorontaloprov.go.id/
W29,tangan,1,4.1.2,P142,https://dinsos.gorontaloprov.go.id/struktur-organisasi-dinsos-dukcapil-provgorontalo-th-2025
W29,tangan,1,4.1.2,P143,https://dinsos.gorontaloprov.go.id/layanan
W29,tangan,1,4.1.2,P144,https://dinsos.gorontaloprov.go.id/berita
W29,tangan,1,4.1.2,P145,https://dinsos.gorontaloprov.go.id/
W29,tangan,2,2.4.4,P141,https://dinsos.gorontaloprov.go.id/
W29,tangan,2,2.4.4,P142,https://dinsos.gorontaloprov.go.id/struktur-organisasi-dinsos-dukcapil-provgorontalo-th-2025
W29,tangan,2,2.4.4,P143,https://dinsos.gorontaloprov.go.id/layanan
W29,tangan,2,2.4.4,P144,https://dinsos.gorontaloprov.go.id/berita
W29,tangan,2,2.4.4,P145,https://dinsos.gorontaloprov.go.id/
W29,tangan,3,2.1.1,P142,https://dinsos.gorontaloprov.go.id/struktur-organisasi-dinsos-dukcapil-provgorontalo-th-2025
W31,melihat,1,4.1.2,P151,https://dinsos.malukuprov.go.id/
W31,melihat,1,4.1.2,P152,https://dinsos.malukuprov.go.id/
W31,melihat,1,4.1.2,P153,https://dinsos.malukuprov.go.id/halaman/detail/moto-pelayanan
W31,melihat,1,4.1.2,P154,https://dinsos.malukuprov.go.id/berita
W31,melihat,1,4.1.2,P155,https://dinsos.malukuprov.go.id/aduan
W31,melihat,2,1.4.3,P151,https://dinsos.malukuprov.go.id/
W31,melihat,2,1.4.3,P152,https://dinsos.malukuprov.go.id/
W31,melihat,2,1.4.3,P153,https://dinsos.malukuprov.go.id/halaman/detail/moto-pelayanan
W31,melihat,2,1.4.3,P154,https://dinsos.malukuprov.go.id/berita
W31,melihat,2,1.4.3,P155,https://dinsos.malukuprov.go.id/aduan
W31,melihat,3,1.1.1,P151,https://dinsos.malukuprov.go.id/
W31,melihat,3,1.1.1,P152,https://dinsos.malukuprov.go.id/
W31,tangan,1,4.1.2,P151,https://dinsos.malukuprov.go.id/
W31,tangan,1,4.1.2,P152,https://dinsos.malukuprov.go.id/
W31,tangan,1,4.1.2,P153,https://dinsos.malukuprov.go.id/halaman/detail/moto-pelayanan
W31,tangan,1,4.1.2,P154,https://dinsos.malukuprov.go.id/berita
W31,tangan,1,4.1.2,P155,https://dinsos.malukuprov.go.id/aduan
W31,tangan,2,1.1.1,P151,https://dinsos.malukuprov.go.id/
W31,tangan,2,1.1.1,P152,https://dinsos.malukuprov.go.id/
W31,tangan,3,1.4.4,P151,https://dinsos.malukuprov.go.id/
W31,tangan,3,1.4.4,P152,https://dinsos.malukuprov.go.id/
W31,tangan,3,1.4.4,P153,https://dinsos.malukuprov.go.id/halaman/detail/moto-pelayanan
W31,tangan,3,1.4.4,P154,https://dinsos.malukuprov.go.id/berita
W32,melihat,1,1.4.3,P156,https://malutprov.go.id/
W32,melihat,1,1.4.3,P157,https://malutprov.go.id/pages/tentang-maluku-utara
W32,melihat,1,1.4.3,P158,https://malutprov.go.id/sinergi-pemprov-malut-dan-ombudsman-ri-dorong-pelayanan-publik-bebas-maladministrasi
W32,melihat,1,1.4.3,P159,https://malutprov.go.id/pages/informasi-berkala
W32,melihat,1,1.4.3,P160,https://malutprov.go.id/kontak
W32,melihat,2,1.1.1,P156,https://malutprov.go.id/
W32,melihat,3,4.1.2,P156,https://malutprov.go.id/
W32,melihat,3,4.1.2,P157,https://malutprov.go.id/pages/tentang-maluku-utara
W32,melihat,3,4.1.2,P158,https://malutprov.go.id/sinergi-pemprov-malut-dan-ombudsman-ri-dorong-pelayanan-publik-bebas-maladministrasi
W32,melihat,3,4.1.2,P159,https://malutprov.go.id/pages/informasi-berkala
W32,melihat,3,4.1.2,P160,https://malutprov.go.id/kontak
W32,tangan,1,4.1.2,P156,https://malutprov.go.id/
W32,tangan,1,4.1.2,P157,https://malutprov.go.id/pages/tentang-maluku-utara
W32,tangan,1,4.1.2,P158,https://malutprov.go.id/sinergi-pemprov-malut-dan-ombudsman-ri-dorong-pelayanan-publik-bebas-maladministrasi
W32,tangan,1,4.1.2,P159,https://malutprov.go.id/pages/informasi-berkala
W32,tangan,1,4.1.2,P160,https://malutprov.go.id/kontak
W32,tangan,2,1.1.1,P156,https://malutprov.go.id/
W33,melihat,1,4.1.2,P161,https://dinsosdukcapil.papua.go.id/
W33,melihat,1,4.1.2,P162,https://dinsosdukcapil.papua.go.id/pages/visi-misi
W33,melihat,1,4.1.2,P163,https://dinsosdukcapil.papua.go.id/pages/sub-bagian-program
W33,melihat,1,4.1.2,P164,https://dinsosdukcapil.papua.go.id/pages/berita
W33,melihat,1,4.1.2,P165,https://dinsosdukcapil.papua.go.id/pages/layanan-pengaduan-masyarakat
W33,melihat,2,2.4.4,P161,https://dinsosdukcapil.papua.go.id/
W33,melihat,2,2.4.4,P162,https://dinsosdukcapil.papua.go.id/pages/visi-misi
W33,melihat,2,2.4.4,P163,https://dinsosdukcapil.papua.go.id/pages/sub-bagian-program
W33,melihat,2,2.4.4,P164,https://dinsosdukcapil.papua.go.id/pages/berita
W33,melihat,2,2.4.4,P165,https://dinsosdukcapil.papua.go.id/pages/layanan-pengaduan-masyarakat
W33,melihat,3,1.1.1,P161,https://dinsosdukcapil.papua.go.id/
W33,tangan,1,4.1.2,P161,https://dinsosdukcapil.papua.go.id/
W33,tangan,1,4.1.2,P162,https://dinsosdukcapil.papua.go.id/pages/visi-misi
W33,tangan,1,4.1.2,P163,https://dinsosdukcapil.papua.go.id/pages/sub-bagian-program
W33,tangan,1,4.1.2,P164,https://dinsosdukcapil.papua.go.id/pages/berita
W33,tangan,1,4.1.2,P165,https://dinsosdukcapil.papua.go.id/pages/layanan-pengaduan-masyarakat
W33,tangan,2,2.4.4,P161,https://dinsosdukcapil.papua.go.id/
W33,tangan,2,2.4.4,P162,https://dinsosdukcapil.papua.go.id/pages/visi-misi
W33,tangan,2,2.4.4,P163,https://dinsosdukcapil.papua.go.id/pages/sub-bagian-program
W33,tangan,2,2.4.4,P164,https://dinsosdukcapil.papua.go.id/pages/berita
W33,tangan,2,2.4.4,P165,https://dinsosdukcapil.papua.go.id/pages/layanan-pengaduan-masyarakat
W33,tangan,3,1.1.1,P161,https://dinsosdukcapil.papua.go.id/
W34,melihat,1,1.4.3,P166,https://dinsos.papuabaratprov.go.id/
W34,melihat,1,1.4.3,P167,https://dinsos.papuabaratprov.go.id/pages/struktur-organisasi
W34,melihat,1,1.4.3,P168,https://dinsos.papuabaratprov.go.id/cekstatus
W34,melihat,1,1.4.3,P169,https://dinsos.papuabaratprov.go.id/permintaaninformasi
W34,melihat,1,1.4.3,P170,https://dinsos.papuabaratprov.go.id/pages/kontak
W34,melihat,2,4.1.2,P166,https://dinsos.papuabaratprov.go.id/
W34,melihat,2,4.1.2,P167,https://dinsos.papuabaratprov.go.id/pages/struktur-organisasi
W34,melihat,2,4.1.2,P168,https://dinsos.papuabaratprov.go.id/cekstatus
W34,melihat,2,4.1.2,P169,https://dinsos.papuabaratprov.go.id/permintaaninformasi
W34,melihat,2,4.1.2,P170,https://dinsos.papuabaratprov.go.id/pages/kontak
W34,melihat,3,1.1.1,P166,https://dinsos.papuabaratprov.go.id/
W34,tangan,1,4.1.2,P166,https://dinsos.papuabaratprov.go.id/
W34,tangan,1,4.1.2,P167,https://dinsos.papuabaratprov.go.id/pages/struktur-organisasi
W34,tangan,1,4.1.2,P168,https://dinsos.papuabaratprov.go.id/cekstatus
W34,tangan,1,4.1.2,P169,https://dinsos.papuabaratprov.go.id/permintaaninformasi
W34,tangan,1,4.1.2,P170,https://dinsos.papuabaratprov.go.id/pages/kontak
W34,tangan,2,2.4.4,P167,https://dinsos.papuabaratprov.go.id/pages/struktur-organisasi
W34,tangan,2,2.4.4,P168,https://dinsos.papuabaratprov.go.id/cekstatus
W34,tangan,2,2.4.4,P169,https://dinsos.papuabaratprov.go.id/permintaaninformasi
W34,tangan,2,2.4.4,P170,https://dinsos.papuabaratprov.go.id/pages/kontak
W34,tangan,3,1.1.1,P166,https://dinsos.papuabaratprov.go.id/
